date,timestamp,price,price_change_pct,asset
2025-02-26 00:00:00,1740528000000,0.07898276277612253,0.4046161852160335,xdce-crowd-sale
2025-02-27 00:00:00,1740614400000,0.08212240917544521,3.9751032870577685,xdce-crowd-sale
2025-02-28 00:00:00,1740700800000,0.08126835948354415,-1.0399715503675466,xdce-crowd-sale
2025-03-01 00:00:00,1740787200000,0.0801787265843966,-1.340783677770907,xdce-crowd-sale
2025-03-02 00:00:00,1740873600000,0.07992542734524809,-0.31591826153772873,xdce-crowd-sale
2025-03-03 00:00:00,1740960000000,0.08340678240566217,4.355754077330021,xdce-crowd-sale
2025-03-04 00:00:00,1741046400000,0.07609195621675359,-8.770061592031874,xdce-crowd-sale
2025-03-05 00:00:00,1741132800000,0.07493730159110178,-1.5174463676064454,xdce-crowd-sale
2025-03-06 00:00:00,1741219200000,0.07482955789886749,-0.14377845204808226,xdce-crowd-sale
2025-03-07 00:00:00,1741305600000,0.07289033250285319,-2.5915232569396762,xdce-crowd-sale
2025-03-08 00:00:00,1741392000000,0.07624251722029801,4.598942825941421,xdce-crowd-sale
2025-03-09 00:00:00,1741478400000,0.07571561128277249,-0.6910920005474885,xdce-crowd-sale
2025-03-10 00:00:00,1741564800000,0.06857396770938827,-9.432194302325014,xdce-crowd-sale
2025-03-11 00:00:00,1741651200000,0.06730785238500395,-1.8463498127307298,xdce-crowd-sale
2025-03-12 00:00:00,1741737600000,0.0696290126944852,3.448572829517871,xdce-crowd-sale
2025-03-13 00:00:00,1741824000000,0.06722676797613268,-3.450062876653104,xdce-crowd-sale
2025-03-14 00:00:00,1741910400000,0.06646735242212397,-1.1296326996983241,xdce-crowd-sale
2025-03-15 00:00:00,1741996800000,0.06769774372029011,1.8511212698109514,xdce-crowd-sale
2025-03-15 17:38:05,1742060285000,0.06806706429049585,0.5455433961457867,xdce-crowd-sale
2025-02-14 00:00:00,1739491200000,0.8003990861630205,,immutable-x
2025-02-15 00:00:00,1739577600000,0.8193886613928894,2.3725133571680823,immutable-x
2025-02-16 00:00:00,1739664000000,0.7904440434253575,-3.5324650353750986,immutable-x
2025-02-17 00:00:00,1739750400000,0.7966049850234027,0.7794279239991653,immutable-x
2025-02-18 00:00:00,1739836800000,0.8090223660474287,1.558787762753111,immutable-x
2025-02-19 00:00:00,1739923200000,0.7424074798864639,-8.23399808912817,immutable-x
2025-02-20 00:00:00,1740009600000,0.7330342932735574,-1.262539355656811,immutable-x
2025-02-21 00:00:00,1740096000000,0.7383213357329975,0.7212544498879314,immutable-x
2025-02-22 00:00:00,1740182400000,0.7012796329231737,-5.017016442176791,immutable-x
2025-02-23 00:00:00,1740268800000,0.7229360310078087,3.0881259155301155,immutable-x
2025-02-24 00:00:00,1740355200000,0.6970688649170471,-3.5780712236325285,immutable-x
2025-02-25 00:00:00,1740441600000,0.6290743244253717,-9.754350526008205,immutable-x
2025-02-26 00:00:00,1740528000000,0.6843239542011487,8.782687137365652,immutable-x
